time,value
3.894449499545041271e-01,2.156862744675124843e-01
3.903548680618744715e-01,2.156862744675124843e-01
3.912647861692447604e-01,2.156862744675124843e-01
3.921747042766151048e-01,2.156862744675124843e-01
3.930846223839854492e-01,2.156862744675124843e-01
3.939945404913557936e-01,2.156862744675124843e-01
3.949044585987261380e-01,2.156862744675124843e-01
3.958143767060964824e-01,2.156862744675124843e-01
3.967242948134668268e-01,2.156862744675124843e-01
3.976342129208371157e-01,2.156862744675124843e-01
3.985441310282074601e-01,1.960784313341022711e-01
3.994540491355778045e-01,1.960784313341022711e-01
4.003639672429481489e-01,1.960784313341022711e-01
4.012738853503184933e-01,1.960784313341022711e-01
4.021838034576888377e-01,1.960784313341022711e-01
4.030937215650591821e-01,1.960784313341022711e-01
4.040036396724294709e-01,1.568627450672818169e-01
4.049135577797998153e-01,9.803921566705113555e-02
4.058234758871701597e-01,1.372549019338715759e-01
4.067333939945405041e-01,1.176470588004613627e-01
4.076433121019108485e-01,1.176470588004613627e-01
4.085532302092811929e-01,1.176470588004613627e-01
4.094631483166515373e-01,1.176470588004613627e-01
4.103730664240218262e-01,1.176470588004613627e-01
4.112829845313921706e-01,1.176470588004613627e-01
4.121929026387625150e-01,1.176470588004613627e-01
4.131028207461328594e-01,1.176470588004613627e-01
4.140127388535032038e-01,1.372549019338715759e-01
4.149226569608735482e-01,1.372549019338715759e-01
4.158325750682438926e-01,1.568627450672818169e-01
4.167424931756141815e-01,1.568627450672818169e-01
4.176524112829845259e-01,1.568627450672818169e-01
4.185623293903548703e-01,1.568627450672818169e-01
4.194722474977252147e-01,1.568627450672818169e-01
4.203821656050955591e-01,1.568627450672818169e-01
4.212920837124659035e-01,1.568627450672818169e-01
4.222020018198362479e-01,1.568627450672818169e-01
4.231119199272065923e-01,1.568627450672818169e-01
4.240218380345768812e-01,1.568627450672818169e-01
4.249317561419472256e-01,1.764705882006920301e-01
4.258416742493175700e-01,1.960784313341022711e-01
4.267515923566879144e-01,1.960784313341022711e-01
4.276615104640582588e-01,1.960784313341022711e-01
4.285714285714286031e-01,2.156862744675124843e-01
4.294813466787989475e-01,2.156862744675124843e-01
4.303912647861692364e-01,2.156862744675124843e-01
4.313011828935395808e-01,1.960784313341022711e-01
4.322111010009099252e-01,1.960784313341022711e-01
4.331210191082802696e-01,1.960784313341022711e-01
4.340309372156506140e-01,1.960784313341022711e-01
4.349408553230209584e-01,1.960784313341022711e-01
